Summary Results Report,,,,,,,,,OFFICIAL RESULTS
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,,,,CACHE COUNTY
AMA,,,,,,,,,
STATISTICS,,,,,,,,,
,TOTAL,Mail,Provisional,,,,,,
WRITE-IN,0,0.00%,0,0,,,,,
Total Votes Cast,192,100.00%,183,9,,,,,
Contest Totals,193,,184,9,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
TRE,,,,,,,,,
U.S. REPRESENTATIVE DISTRICT #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
LEE CASTILLO (DEM),23,12.23%,21,2,,,,,
ROB BISHOP (REP),148,78.72%,144,4,,,,,
ERIC ELIASON (UUP),13,6.91%,12,1,,,,,
ADAM DAVIS (GRN),4,2.13%,2,2,,,,,
Total Votes Cast,188,100.00%,179,9,,,,,
Contest Totals,193,,184,9,,,,,
STATE REPRESENTATIVE DISTRICT #3,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
MARILYN MECHAM (DEM),30,16.13%,28,2,,,,,
VAL K. POTTER (REP),156,83.87%,149,7,,,,,
Total Votes Cast,186,100.00%,177,9,,,,,
Contest Totals,193,,184,9,,,,,
STATE BOARD OF EDUCATION DISTRICT #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JENNIE L. EARL,92,58.97%,88,4,,,,,
TERRYL WARNER,64,41.03%,60,4,,,,,
Total Votes Cast,156,100.00%,148,8,,,,,
Contest Totals,193,,184,9,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
TRE,,,,,,,,,
CACHE COUNTY EXECUTIVE/SURVEYOR,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
CRAIG W. BUTTARS (REP),165,100.00%,156,9,,,,,
Total Votes Cast,165,100.00%,156,9,,,,,
Contest Totals,193,,184,9,,,,,
CACHE COUNTY ATTORNEY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JAMES M. SWINK (REP),163,100.00%,155,8,,,,,
Total Votes Cast,163,100.00%,155,8,,,,,
Contest Totals,193,,184,9,,,,,
CACHE COUNTY CLERK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JILL N. ZOLLINGER (REP),159,100.00%,150,9,,,,,
Total Votes Cast,159,100.00%,150,9,,,,,
Contest Totals,193,,184,9,,,,,
CACHE COUNTY SHERIFF,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
D. CHAD JENSEN (REP),165,100.00%,156,9,,,,,
Total Votes Cast,165,100.00%,156,9,,,,,
Contest Totals,193,,184,9,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
TRE,,,,,,,,,
CACHE COUNTY BOARD OF EDUCATION DISTRICT #7,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
TERI RHODES,143,100.00%,135,8,,,,,
Total Votes Cast,143,100.00%,135,8,,,,,
Contest Totals,193,,184,9,,,,,
CACHE WATER BOARD AT-LARGE,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
KIRT LINDLEY,86,54.78%,83,3,,,,,
BRETT ROPER,71,45.22%,67,4,,,,,
Total Votes Cast,157,100.00%,150,7,,,,,
Contest Totals,193,,184,9,,,,,
JUSTICE OF UTAH SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,142,,85.03%,135,,,7,,
NO,25,,14.97%,24,,,1,,
Total Votes Cast,167,,100.00%,159,,,8,,
Contest Totals,193,,,184,,,9,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,142,,85.03%,136,,,6,,
NO,25,,14.97%,23,,,2,,
Total Votes Cast,167,,100.00%,159,,,8,,
Contest Totals,193,,,184,,,9,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
TRE,,,,,,,,,
JUDGE OF THE JUVENILE COURT OF THE FIRST DISTRICT ANGELA F. FONNESBECK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,147,,85.96%,140,,,7,,
NO,24,,14.04%,23,,,1,,
Total Votes Cast,171,,100.00%,163,,,8,,
Contest Totals,193,,,184,,,9,,
JUDGE OF THE FIRST DISTRICT KEVIN K. ALLEN,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,140,,82.35%,133,,,7,,
NO,30,,17.65%,28,,,2,,
Total Votes Cast,170,,100.00%,161,,,9,,
Contest Totals,193,,,184,,,9,,
JUDGE OF THE FIRST DISTRICT BRANDON J. MAYNARD,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,146,,86.39%,139,,,7,,
NO,23,,13.61%,22,,,1,,
Total Votes Cast,169,,100.00%,161,,,8,,
Contest Totals,193,,,184,,,9,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
TRE,,,,,,,,,
JUDGE RICHMOND COURT MATTHEW C. FUNK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,145,,83.82%,138,,,7,,
NO,28,,16.18%,26,,,2,,
Total Votes Cast,173,,100.00%,164,,,9,,
Contest Totals,193,,,184,,,9,,
CONSTITUTIONAL AMENDMENT A,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,135,,73.37%,128,,,7,,
AGAINST,49,,26.63%,47,,,2,,
Total Votes Cast,184,,100.00%,175,,,9,,
Contest Totals,193,,,184,,,9,,
CONSTITUTIONAL AMENDMENT B,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,52,,28.42%,47,,,5,,
AGAINST,131,,71.58%,127,,,4,,
Total Votes Cast,183,,100.00%,174,,,9,,
Contest Totals,193,,,184,,,9,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
TRE,,,,,,,,,
CONSTITUTIONAL AMENDMENT C,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,124,,67.76%,116,,,8,,
AGAINST,59,,32.24%,58,,,1,,
Total Votes Cast,183,,100.00%,174,,,9,,
Contest Totals,193,,,184,,,9,,
NONBINDING OPINION QUESTION #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,54,,28.27%,52,,,2,,
AGAINST,137,,71.73%,130,,,7,,
Total Votes Cast,191,,100.00%,182,,,9,,
Contest Totals,193,,,184,,,9,,
PROPOSITION #2,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,71,,37.57%,62,,,9,,
AGAINST,118,,62.43%,118,,,0,,
Total Votes Cast,189,,100.00%,180,,,9,,
Contest Totals,193,,,184,,,9,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
TRE,,,,,,,,,
PROPOSITION #3,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,82,,43.62%,76,,,6,,
AGAINST,106,,56.38%,103,,,3,,
Total Votes Cast,188,,100.00%,179,,,9,,
Contest Totals,193,,,184,,,9,,
PROPOSITION #4,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,64,,34.04%,61,,,3,,
AGAINST,124,,65.96%,118,,,6,,
Total Votes Cast,188,,100.00%,179,,,9,,
Contest Totals,193,,,184,,,9,,
Summary Results Report,,,,,,,,,OFFICIAL RESULTS
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,,,,CACHE COUNTY
WEL01,,,,,,,,,
STATISTICS,,,,,,,,,
,TOTAL,Mail,Provisional,,,,,,
Registered Voters,500,,,,,,,,
Ballots Cast,371,353,18,,,,,,
Voter Turnout,74.20%,,,,,,,,
STRAIGHT PARTY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
CONSTITUTION,3,2.42%,3,0,,,,,
DEMOCRATIC,5,4.03%,5,0,,,,,
GREEN,0,0.00%,0,0,,,,,
INDEPENDENT AMERICAN,7,5.65%,6,1,,,,,
LIBERTARIAN,0,0.00%,0,0,,,,,
REPUBLICAN,109,87.90%,100,9,,,,,
UNITED UTAH,0,0.00%,0,0,,,,,
Total Votes Cast,124,100.00%,114,10,,,,,
Contest Totals,371,,353,18,,,,,
U.S. SENATE,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
TIM AALDERS (CON),16,4.36%,14,2,,,,,
CRAIG R. BOWDEN (LIB),7,1.91%,6,1,,,,,
REED C. MCCANDLESS (IAP),3,0.82%,3,0,,,,,
JENNY WILSON (DEM),28,7.63%,25,3,,,,,
MITT ROMNEY (REP),311,84.74%,299,12,,,,,
WRITE-IN,2,0.54%,2,0,,,,,
Total Votes Cast,367,100.00%,349,18,,,,,
Contest Totals,371,,353,18,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
WEL01,,,,,,,,,
U.S. REPRESENTATIVE DISTRICT #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
LEE CASTILLO (DEM),21,5.77%,20,1,,,,,
ROB BISHOP (REP),291,79.95%,277,14,,,,,
ERIC ELIASON (UUP),48,13.19%,46,2,,,,,
ADAM DAVIS (GRN),4,1.10%,3,1,,,,,
Total Votes Cast,364,100.00%,346,18,,,,,
Contest Totals,371,,353,18,,,,,
STATE SENATE DISTRICT #17,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
SCOTT SANDALL (REP),328,90.61%,312,16,,,,,
MICHAEL A. KEIL (DEM),34,9.39%,32,2,,,,,
Total Votes Cast,362,100.00%,344,18,,,,,
Contest Totals,371,,353,18,,,,,
STATE REPRESENTATIVE DISTRICT #5,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
KARINA ANDELIN BROWN (DEM),41,11.42%,39,2,,,,,
CASEY SNIDER (REP),318,88.58%,302,16,,,,,
Total Votes Cast,359,100.00%,341,18,,,,,
Contest Totals,371,,353,18,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
WEL01,,,,,,,,,
STATE BOARD OF EDUCATION DISTRICT #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JENNIE L. EARL,164,58.78%,156,8,,,,,
TERRYL WARNER,115,41.22%,108,7,,,,,
Total Votes Cast,279,100.00%,264,15,,,,,
Contest Totals,371,,353,18,,,,,
CACHE COUNTY EXECUTIVE/SURVEYOR,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
CRAIG W. BUTTARS (REP),322,100.00%,305,17,,,,,
Total Votes Cast,322,100.00%,305,17,,,,,
Contest Totals,371,,353,18,,,,,
CACHE COUNTY ATTORNEY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JAMES M. SWINK (REP),328,100.00%,310,18,,,,,
Total Votes Cast,328,100.00%,310,18,,,,,
Contest Totals,371,,353,18,,,,,
CACHE COUNTY CLERK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JILL N. ZOLLINGER (REP),329,100.00%,311,18,,,,,
Total Votes Cast,329,100.00%,311,18,,,,,
Contest Totals,371,,353,18,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
WEL01,,,,,,,,,
CACHE COUNTY SHERIFF,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
D. CHAD JENSEN (REP),334,100.00%,316,18,,,,,
Total Votes Cast,334,100.00%,316,18,,,,,
Contest Totals,371,,353,18,,,,,
CACHE WATER BOARD AT-LARGE,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
KIRT LINDLEY,175,56.82%,165,10,,,,,
BRETT ROPER,133,43.18%,129,4,,,,,
Total Votes Cast,308,100.00%,294,14,,,,,
Contest Totals,371,,353,18,,,,,
CACHE WATER BOARD SOUTH,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JONATHAN W. HARDMAN,260,100.00%,245,15,,,,,
Total Votes Cast,260,100.00%,245,15,,,,,
Contest Totals,371,,353,18,,,,,
JUSTICE OF UTAH SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,244,,82.99%,234,,,10,,
NO,50,,17.01%,46,,,4,,
Total Votes Cast,294,,100.00%,280,,,14,,
Contest Totals,371,,,353,,,18,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
WEL01,,,,,,,,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,250,,85.03%,237,,,13,,
NO,44,,14.97%,42,,,2,,
Total Votes Cast,294,,100.00%,279,,,15,,
Contest Totals,371,,,353,,,18,,
JUDGE OF THE JUVENILE COURT OF THE FIRST DISTRICT ANGELA F. FONNESBECK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,277,,89.94%,263,,,14,,
NO,31,,10.06%,30,,,1,,
Total Votes Cast,308,,100.00%,293,,,15,,
Contest Totals,371,,,353,,,18,,
JUDGE OF THE FIRST DISTRICT KEVIN K. ALLEN,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,274,,89.84%,262,,,12,,
NO,31,,10.16%,28,,,3,,
Total Votes Cast,305,,100.00%,290,,,15,,
Contest Totals,371,,,353,,,18,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
WEL01,,,,,,,,,
JUDGE OF THE FIRST DISTRICT BRANDON J. MAYNARD,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,253,,86.35%,240,,,13,,
NO,40,,13.65%,38,,,2,,
Total Votes Cast,293,,100.00%,278,,,15,,
Contest Totals,371,,,353,,,18,,
JUDGE RICHMOND COURT MATTHEW C. FUNK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,242,,83.16%,229,,,13,,
NO,49,,16.84%,47,,,2,,
Total Votes Cast,291,,100.00%,276,,,15,,
Contest Totals,371,,,353,,,18,,
CONSTITUTIONAL AMENDMENT A,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,258,,73.71%,245,,,13,,
AGAINST,92,,26.29%,87,,,5,,
Total Votes Cast,350,,100.00%,332,,,18,,
Contest Totals,371,,,353,,,18,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
WEL01,,,,,,,,,
CONSTITUTIONAL AMENDMENT B,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,99,,28.53%,93,,,6,,
AGAINST,248,,71.47%,236,,,12,,
Total Votes Cast,347,,100.00%,329,,,18,,
Contest Totals,371,,,353,,,18,,
CONSTITUTIONAL AMENDMENT C,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,228,,64.96%,217,,,11,,
AGAINST,123,,35.04%,116,,,7,,
Total Votes Cast,351,,100.00%,333,,,18,,
Contest Totals,371,,,353,,,18,,
NONBINDING OPINION QUESTION #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,83,,22.99%,80,,,3,,
AGAINST,278,,77.01%,263,,,15,,
Total Votes Cast,361,,100.00%,343,,,18,,
Contest Totals,371,,,353,,,18,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
WEL01,,,,,,,,,
PROPOSITION #2,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,106,,29.12%,98,,,8,,
AGAINST,258,,70.88%,248,,,10,,
Total Votes Cast,364,,100.00%,346,,,18,,
Contest Totals,371,,,353,,,18,,
PROPOSITION #3,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,100,,27.86%,96,,,4,,
AGAINST,259,,72.14%,245,,,14,,
Total Votes Cast,359,,100.00%,341,,,18,,
Contest Totals,371,,,353,,,18,,
PROPOSITION #4,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,96,,27.59%,90,,,6,,
AGAINST,252,,72.41%,240,,,12,,
Total Votes Cast,348,,100.00%,330,,,18,,
Contest Totals,371,,,353,,,18,,
Summary Results Report,,,,,,,,,OFFICIAL RESULTS
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,,,,CACHE COUNTY
WEL02,,,,,,,,,
STATISTICS,,,,,,,,,
,TOTAL,Mail,Provisional,,,,,,
Registered Voters,710,,,,,,,,
Ballots Cast,523,504,19,,,,,,
Voter Turnout,73.66%,,,,,,,,
STRAIGHT PARTY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
CONSTITUTION,2,1.36%,2,0,,,,,
DEMOCRATIC,14,9.52%,14,0,,,,,
GREEN,0,0.00%,0,0,,,,,
INDEPENDENT AMERICAN,11,7.48%,10,1,,,,,
LIBERTARIAN,2,1.36%,2,0,,,,,
REPUBLICAN,118,80.27%,108,10,,,,,
UNITED UTAH,0,0.00%,0,0,,,,,
Total Votes Cast,147,100.00%,136,11,,,,,
Contest Totals,523,,504,19,,,,,
U.S. SENATE,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
TIM AALDERS (CON),33,6.41%,31,2,,,,,
CRAIG R. BOWDEN (LIB),7,1.36%,6,1,,,,,
REED C. MCCANDLESS (IAP),1,0.19%,1,0,,,,,
JENNY WILSON (DEM),56,10.87%,56,0,,,,,
MITT ROMNEY (REP),417,80.97%,401,16,,,,,
WRITE-IN,1,0.19%,1,0,,,,,
Total Votes Cast,515,100.00%,496,19,,,,,
Contest Totals,523,,504,19,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
WEL02,,,,,,,,,
U.S. REPRESENTATIVE DISTRICT #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
LEE CASTILLO (DEM),59,11.68%,58,1,,,,,
ROB BISHOP (REP),390,77.23%,374,16,,,,,
ERIC ELIASON (UUP),52,10.30%,50,2,,,,,
ADAM DAVIS (GRN),4,0.79%,4,0,,,,,
Total Votes Cast,505,100.00%,486,19,,,,,
Contest Totals,523,,504,19,,,,,
STATE SENATE DISTRICT #17,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
SCOTT SANDALL (REP),417,85.10%,401,16,,,,,
MICHAEL A. KEIL (DEM),73,14.90%,70,3,,,,,
Total Votes Cast,490,100.00%,471,19,,,,,
Contest Totals,523,,504,19,,,,,
STATE REPRESENTATIVE DISTRICT #5,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
KARINA ANDELIN BROWN (DEM),92,18.81%,87,5,,,,,
CASEY SNIDER (REP),397,81.19%,383,14,,,,,
Total Votes Cast,489,100.00%,470,19,,,,,
Contest Totals,523,,504,19,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
WEL02,,,,,,,,,
STATE BOARD OF EDUCATION DISTRICT #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JENNIE L. EARL,209,54.43%,202,7,,,,,
TERRYL WARNER,175,45.57%,170,5,,,,,
Total Votes Cast,384,100.00%,372,12,,,,,
Contest Totals,523,,504,19,,,,,
CACHE COUNTY EXECUTIVE/SURVEYOR,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
CRAIG W. BUTTARS (REP),420,100.00%,403,17,,,,,
Total Votes Cast,420,100.00%,403,17,,,,,
Contest Totals,523,,504,19,,,,,
CACHE COUNTY ATTORNEY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JAMES M. SWINK (REP),413,100.00%,397,16,,,,,
Total Votes Cast,413,100.00%,397,16,,,,,
Contest Totals,523,,504,19,,,,,
CACHE COUNTY CLERK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JILL N. ZOLLINGER (REP),425,100.00%,408,17,,,,,
Total Votes Cast,425,100.00%,408,17,,,,,
Contest Totals,523,,504,19,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
WEL02,,,,,,,,,
CACHE COUNTY SHERIFF,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
D. CHAD JENSEN (REP),421,100.00%,404,17,,,,,
Total Votes Cast,421,100.00%,404,17,,,,,
Contest Totals,523,,504,19,,,,,
CACHE WATER BOARD AT-LARGE,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
KIRT LINDLEY,274,63.13%,266,8,,,,,
BRETT ROPER,160,36.87%,154,6,,,,,
Total Votes Cast,434,100.00%,420,14,,,,,
Contest Totals,523,,504,19,,,,,
CACHE WATER BOARD SOUTH,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JONATHAN W. HARDMAN,353,100.00%,341,12,,,,,
Total Votes Cast,353,100.00%,341,12,,,,,
Contest Totals,523,,504,19,,,,,
JUSTICE OF UTAH SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,315,,75.72%,303,,,12,,
NO,101,,24.28%,98,,,3,,
Total Votes Cast,416,,100.00%,401,,,15,,
Contest Totals,523,,,504,,,19,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
WEL02,,,,,,,,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,336,,80.00%,323,,,13,,
NO,84,,20.00%,81,,,3,,
Total Votes Cast,420,,100.00%,404,,,16,,
Contest Totals,523,,,504,,,19,,
JUDGE OF THE JUVENILE COURT OF THE FIRST DISTRICT ANGELA F. FONNESBECK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,356,,82.41%,342,,,14,,
NO,76,,17.59%,74,,,2,,
Total Votes Cast,432,,100.00%,416,,,16,,
Contest Totals,523,,,504,,,19,,
JUDGE OF THE FIRST DISTRICT KEVIN K. ALLEN,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,354,,81.19%,341,,,13,,
NO,82,,18.81%,79,,,3,,
Total Votes Cast,436,,100.00%,420,,,16,,
Contest Totals,523,,,504,,,19,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
WEL02,,,,,,,,,
JUDGE OF THE FIRST DISTRICT BRANDON J. MAYNARD,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,330,,79.33%,317,,,13,,
NO,86,,20.67%,83,,,3,,
Total Votes Cast,416,,100.00%,400,,,16,,
Contest Totals,523,,,504,,,19,,
JUDGE RICHMOND COURT MATTHEW C. FUNK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,325,,78.50%,310,,,15,,
NO,89,,21.50%,88,,,1,,
Total Votes Cast,414,,100.00%,398,,,16,,
Contest Totals,523,,,504,,,19,,
CONSTITUTIONAL AMENDMENT A,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,346,,71.19%,334,,,12,,
AGAINST,140,,28.81%,135,,,5,,
Total Votes Cast,486,,100.00%,469,,,17,,
Contest Totals,523,,,504,,,19,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
WEL02,,,,,,,,,
CONSTITUTIONAL AMENDMENT B,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,116,,24.02%,110,,,6,,
AGAINST,367,,75.98%,355,,,12,,
Total Votes Cast,483,,100.00%,465,,,18,,
Contest Totals,523,,,504,,,19,,
CONSTITUTIONAL AMENDMENT C,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,295,,62.24%,284,,,11,,
AGAINST,179,,37.76%,173,,,6,,
Total Votes Cast,474,,100.00%,457,,,17,,
Contest Totals,523,,,504,,,19,,
NONBINDING OPINION QUESTION #1,,,,,,,,,
